order_id,order_date,business_unit,sku,region,channel,customer_tier,list_price,net_price,discount_pct,quantity,revenue
ORD-000229,2024-01-01,Medical,MED-005,EMEA,Direct,Transactional,940.94,904.95,3.83,34,30768.15
ORD-000230,2024-01-01,Medical,MED-005,APAC,Distributor,Standard,940.94,784.83,16.59,77,60432.12
ORD-000231,2024-01-01,Medical,MED-005,North America,Direct,Standard,940.94,830.38,11.75,55,45670.9
ORD-000232,2024-01-01,Medical,MED-005,EMEA,Distributor,Strategic,940.94,712.17,24.31,161,114658.83
ORD-000233,2024-01-01,Medical,MED-005,EMEA,Distributor,Standard,940.94,809.31,13.99,83,67172.45
ORD-000234,2024-01-01,Medical,MED-005,North America,Distributor,Transactional,940.94,845.6,10.13,87,73566.94
ORD-000235,2024-01-01,Medical,MED-006,North America,Direct,Standard,947.81,850.33,10.28,82,69727.02
ORD-000236,2024-01-01,Medical,MED-006,APAC,Direct,Standard,947.81,858.32,9.44,78,66948.99
ORD-000237,2024-01-01,Medical,MED-006,North America,Direct,Standard,947.81,860.53,9.21,87,74866.3
ORD-000238,2024-01-01,Medical,MED-006,APAC,Direct,Standard,947.81,845.73,10.77,55,46514.97
ORD-000239,2024-01-01,Medical,MED-006,North America,Direct,Transactional,947.81,928.85,2.0,60,55731.21
ORD-000240,2024-01-01,Medical,MED-006,North America,Distributor,Strategic,947.81,728.4,23.15,177,128926.8
ORD-000241,2024-01-01,Medical,MED-006,North America,Direct,Standard,947.81,847.98,10.53,65,55118.78
ORD-000242,2024-01-01,Medical,MED-006,APAC,Direct,Transactional,947.81,891.24,5.97,23,20498.63
ORD-000243,2024-01-01,Medical,MED-006,APAC,Direct,Standard,947.81,878.09,7.36,59,51807.37
ORD-000244,2024-01-01,Medical,MED-006,EMEA,Distributor,Standard,947.81,837.33,11.66,62,51914.54
ORD-000245,2024-01-01,Medical,MED-006,North America,Distributor,Standard,947.81,813.98,14.12,87,70816.17
ORD-000246,2024-01-01,Medical,MED-006,North America,Direct,Standard,947.81,850.18,10.3,95,80766.83
ORD-000247,2024-01-01,Medical,MED-006,APAC,Distributor,Strategic,947.81,733.9,22.57,115,84398.08
ORD-000248,2024-01-01,Medical,MED-007,APAC,Distributor,Standard,1473.45,1319.4,10.46,58,76524.93
ORD-000249,2024-01-01,Medical,MED-007,North America,Direct,Transactional,1473.45,1399.35,5.03,64,89558.51
ORD-000250,2024-01-01,Medical,MED-007,North America,Direct,Standard,1473.45,1323.4,10.18,94,124399.33
ORD-000251,2024-01-01,Medical,MED-007,APAC,Distributor,Standard,1473.45,1260.15,14.48,76,95771.67
ORD-000252,2024-01-01,Medical,MED-007,North America,Direct,Transactional,1473.45,1389.04,5.73,94,130569.33
ORD-000253,2024-01-01,Medical,MED-007,APAC,Direct,Transactional,1473.45,1425.51,3.25,55,78403.04
ORD-000254,2024-01-01,Medical,MED-007,EMEA,Distributor,Standard,1473.45,1265.67,14.1,81,102519.31
ORD-000255,2024-01-01,Medical,MED-007,APAC,Direct,Transactional,1473.45,1390.92,5.6,45,62591.2
ORD-000256,2024-01-01,Medical,MED-007,APAC,Distributor,Strategic,1473.45,1103.71,25.09,63,69533.63
ORD-000257,2024-01-01,Medical,MED-007,APAC,Direct,Transactional,1473.45,1379.19,6.4,51,70338.6
ORD-000258,2024-01-01,Medical,MED-007,North America,Distributor,Standard,1473.45,1240.93,15.78,153,189861.81
ORD-000259,2024-01-01,Medical,MED-007,North America,Distributor,Strategic,1473.45,1143.3,22.41,123,140626.5
ORD-000260,2024-01-01,Medical,MED-007,North America,Direct,Transactional,1473.45,1431.94,2.82,50,71597.17
ORD-000261,2024-01-01,Medical,MED-007,North America,Direct,Transactional,1473.45,1397.54,5.15,50,69877.02
ORD-000262,2024-01-01,Medical,MED-007,EMEA,Distributor,Standard,1473.45,1245.11,15.5,75,93382.93
ORD-000263,2024-01-01,Medical,MED-008,EMEA,Direct,Strategic,2432.69,2009.48,17.4,112,225061.51
ORD-000264,2024-01-01,Medical,MED-008,EMEA,Distributor,Standard,2432.69,2128.62,12.5,70,149003.14
ORD-000265,2024-01-01,Medical,MED-008,APAC,Distributor,Transactional,2432.69,2233.65,8.18,75,167523.83
ORD-000266,2024-01-01,Medical,MED-008,EMEA,Direct,Standard,2432.69,2149.02,11.66,69,148282.63
ORD-000267,2024-01-01,Medical,MED-008,APAC,Direct,Standard,2432.69,2197.52,9.67,77,169208.83
ORD-000268,2024-01-01,Medical,MED-008,APAC,Distributor,Transactional,2432.69,2223.56,8.6,75,166766.69
ORD-000269,2024-01-01,Medical,MED-008,APAC,Direct,Transactional,2432.69,2319.96,4.63,42,97438.36
ORD-000270,2024-01-01,Medical,MED-008,EMEA,Direct,Standard,2432.69,2227.87,8.42,60,133672.24
ORD-000271,2024-01-01,Medical,MED-008,APAC,Distributor,Standard,2432.69,2059.18,15.35,65,133846.86
ORD-000272,2024-01-01,Medical,MED-008,North America,Distributor,Strategic,2432.69,1894.94,22.11,121,229288.02
ORD-000273,2024-01-01,Medical,MED-008,EMEA,Direct,Strategic,2432.69,1985.13,18.4,115,228290.02
ORD-000274,2024-01-01,Medical,MED-008,EMEA,Direct,Standard,2432.69,2213.29,9.02,53,117304.31
ORD-000275,2024-01-01,Medical,MED-008,APAC,Direct,Standard,2432.69,2144.84,11.83,94,201614.72
ORD-000276,2024-01-01,Medical,MED-008,EMEA,Direct,Standard,2432.69,2110.2,13.26,86,181477.45
ORD-000277,2024-01-01,Medical,MED-008,EMEA,Direct,Standard,2432.69,2193.27,9.84,62,135982.88
ORD-000278,2024-01-01,Medical,MED-008,North America,Direct,Standard,2432.69,2240.74,7.89,75,168055.38
ORD-000279,2024-01-01,Medical,MED-008,North America,Direct,Strategic,2432.69,1955.23,19.63,93,181836.68
ORD-000280,2024-01-01,Medical,MED-009,EMEA,Direct,Standard,2028.96,1793.32,11.61,69,123738.88
ORD-000281,2024-01-01,Medical,MED-009,APAC,Direct,Standard,2028.96,1867.99,7.93,40,74719.77
ORD-000282,2024-01-01,Medical,MED-009,EMEA,Distributor,Standard,2028.96,1759.61,13.28,72,126691.78
ORD-000283,2024-01-01,Medical,MED-009,EMEA,Distributor,Strategic,2028.96,1607.92,20.75,63,101298.95
ORD-000284,2024-01-01,Medical,MED-009,EMEA,Distributor,Strategic,2028.96,1589.43,21.66,110,174837.61
ORD-000285,2024-01-01,Medical,MED-009,EMEA,Direct,Standard,2028.96,1819.77,10.31,91,165599.36
ORD-000286,2024-01-01,Medical,MED-009,North America,Distributor,Strategic,2028.96,1617.4,20.28,108,174678.99
ORD-000287,2024-01-01,Medical,MED-009,EMEA,Direct,Strategic,2028.96,1723.38,15.06,110,189571.88
ORD-000288,2024-01-01,Medical,MED-009,APAC,Distributor,Standard,2028.96,1781.23,12.21,77,137155.01
ORD-000289,2024-01-01,Medical,MED-009,EMEA,Distributor,Transactional,2028.96,1881.43,7.27,53,99716.02
ORD-000290,2024-01-01,Medical,MED-009,EMEA,Distributor,Standard,2028.96,1778.11,12.36,68,120911.43
ORD-000291,2024-01-01,Medical,MED-009,APAC,Direct,Strategic,2028.96,1662.24,18.07,83,137965.84
ORD-000292,2024-01-01,Medical,MED-009,North America,Direct,Standard,2028.96,1796.7,11.45,101,181466.71
ORD-000293,2024-01-01,Medical,MED-009,APAC,Direct,Standard,2028.96,1827.46,9.93,68,124267.54
ORD-000294,2024-01-01,Medical,MED-010,North America,Direct,Strategic,1416.85,1167.31,17.61,130,151750.88
ORD-000295,2024-01-01,Medical,MED-010,North America,Distributor,Standard,1416.85,1213.4,14.36,96,116486.07
ORD-000296,2024-01-01,Medical,MED-010,North America,Direct,Standard,1416.85,1300.54,8.21,77,100141.29
ORD-000297,2024-01-01,Medical,MED-010,APAC,Distributor,Standard,1416.85,1241.09,12.4,50,62054.42
ORD-000298,2024-01-01,Medical,MED-010,North America,Direct,Transactional,1416.85,1373.9,3.03,68,93425.3
ORD-000299,2024-01-01,Industrial,IND-001,EMEA,Direct,Transactional,2811.56,2630.56,6.44,65,170986.25
ORD-000300,2024-01-01,Industrial,IND-001,North America,Direct,Strategic,2811.56,2193.96,21.97,91,199650.21
ORD-000301,2024-01-01,Industrial,IND-001,EMEA,Distributor,Strategic,2811.56,2208.27,21.46,119,262784.56
ORD-000302,2024-01-01,Industrial,IND-001,APAC,Distributor,Strategic,2811.56,2177.11,22.57,93,202471.53
ORD-000303,2024-01-01,Industrial,IND-001,EMEA,Direct,Standard,2811.56,2503.42,10.96,57,142695.06
ORD-000304,2024-01-01,Industrial,IND-001,EMEA,Distributor,Transactional,2811.56,2532.72,9.92,72,182355.78
ORD-000305,2024-01-01,Industrial,IND-001,EMEA,Distributor,Standard,2811.56,2368.78,15.75,88,208452.26
ORD-000306,2024-01-01,Industrial,IND-001,APAC,Direct,Standard,2811.56,2502.74,10.98,69,172689.23
ORD-000307,2024-01-01,Industrial,IND-001,EMEA,Direct,Standard,2811.56,2482.1,11.72,57,141479.65
ORD-000308,2024-01-01,Industrial,IND-001,APAC,Direct,Transactional,2811.56,2602.67,7.43,49,127530.83
ORD-000309,2024-01-01,Industrial,IND-001,EMEA,Distributor,Transactional,2811.56,2512.63,10.63,59,148245.35
ORD-000310,2024-01-01,Industrial,IND-001,APAC,Distributor,Standard,2811.56,2419.06,13.96,45,108857.71
ORD-000311,2024-01-01,Industrial,IND-001,EMEA,Direct,Standard,2811.56,2525.9,10.16,84,212175.64
ORD-000312,2024-01-01,Industrial,IND-001,APAC,Direct,Standard,2811.56,2530.35,10.0,59,149290.84
ORD-000313,2024-01-01,Industrial,IND-002,EMEA,Direct,Standard,756.8,671.21,11.31,75,50340.68
ORD-000314,2024-01-01,Industrial,IND-002,APAC,Direct,Standard,756.8,673.91,10.95,45,30325.73
ORD-000315,2024-01-01,Industrial,IND-002,North America,Distributor,Standard,756.8,626.01,17.28,71,44447.01
ORD-000316,2024-01-01,Industrial,IND-002,EMEA,Direct,Transactional,756.8,705.98,6.71,60,42358.97
ORD-000317,2024-01-01,Industrial,IND-002,North America,Distributor,Standard,756.8,671.66,11.25,71,47687.76
ORD-000318,2024-01-01,Industrial,IND-002,North America,Distributor,Standard,756.8,650.84,14.0,63,41003.18
ORD-000319,2024-01-01,Industrial,IND-003,APAC,Direct,Standard,1420.83,1297.04,8.71,63,81713.64
ORD-000320,2024-01-01,Industrial,IND-003,North America,Distributor,Standard,1420.83,1216.32,14.39,87,105819.61
ORD-000321,2024-01-01,Industrial,IND-003,North America,Distributor,Strategic,1420.83,1109.64,21.9,165,183091.22
ORD-000322,2024-01-01,Industrial,IND-003,EMEA,Direct,Strategic,1420.83,1144.5,19.45,143,163664.21
ORD-000323,2024-01-01,Industrial,IND-003,North America,Direct,Transactional,1420.83,1344.92,5.34,56,75315.33
ORD-000324,2024-01-01,Industrial,IND-003,EMEA,Direct,Standard,1420.83,1290.48,9.17,50,64523.98
ORD-000325,2024-01-01,Industrial,IND-003,APAC,Direct,Transactional,1420.83,1344.03,5.41,55,73921.83
ORD-000326,2024-01-01,Industrial,IND-003,APAC,Direct,Standard,1420.83,1311.86,7.67,60,78711.64
ORD-000327,2024-01-01,Industrial,IND-003,EMEA,Direct,Standard,1420.83,1245.75,12.32,55,68516.51
ORD-000328,2024-01-01,Industrial,IND-003,North America,Direct,Standard,1420.83,1262.96,11.11,64,80829.28
ORD-000329,2024-01-01,Industrial,IND-003,North America,Direct,Standard,1420.83,1262.14,11.17,49,61845.07
ORD-000330,2024-01-01,Industrial,IND-003,EMEA,Distributor,Standard,1420.83,1247.08,12.23,103,128449.15
ORD-000331,2024-01-01,Industrial,IND-003,EMEA,Distributor,Strategic,1420.83,1113.31,21.64,100,111331.27
ORD-000332,2024-01-01,Industrial,IND-003,North America,Distributor,Standard,1420.83,1248.32,12.14,72,89879.15
ORD-000333,2024-01-01,Industrial,IND-003,APAC,Distributor,Transactional,1420.83,1327.2,6.59,39,51760.8
ORD-000334,2024-01-01,Industrial,IND-003,North America,Direct,Standard,1420.83,1282.49,9.74,125,160311.77
ORD-000335,2024-01-01,Industrial,IND-003,APAC,Direct,Transactional,1420.83,1339.96,5.69,36,48238.7
ORD-000336,2024-01-01,Industrial,IND-004,APAC,Distributor,Strategic,1743.67,1347.03,22.75,115,154908.99
ORD-000337,2024-01-01,Industrial,IND-004,North America,Direct,Transactional,1743.67,1645.93,5.61,49,80650.66
ORD-000338,2024-01-01,Industrial,IND-004,North America,Direct,Strategic,1743.67,1451.66,16.75,152,220651.7
ORD-000339,2024-01-01,Industrial,IND-004,EMEA,Distributor,Strategic,1743.67,1338.06,23.26,92,123101.1
ORD-000340,2024-01-01,Industrial,IND-004,EMEA,Direct,Strategic,1743.67,1467.06,15.86,96,140837.42
ORD-000341,2024-01-01,Industrial,IND-004,APAC,Direct,Transactional,1743.67,1637.8,6.07,45,73700.96
ORD-000342,2024-01-01,Industrial,IND-004,EMEA,Direct,Standard,1743.67,1558.17,10.64,75,116862.56
ORD-000343,2024-01-01,Industrial,IND-004,EMEA,Distributor,Standard,1743.67,1463.14,16.09,88,128756.27
ORD-000344,2024-01-01,Industrial,IND-004,APAC,Direct,Strategic,1743.67,1462.52,16.12,86,125776.48
ORD-000345,2024-01-01,Industrial,IND-004,EMEA,Direct,Standard,1743.67,1569.82,9.97,66,103608.33
ORD-000346,2024-01-01,Industrial,IND-005,APAC,Distributor,Strategic,2133.9,1685.23,21.03,117,197172.02
ORD-000347,2024-01-01,Industrial,IND-005,APAC,Distributor,Standard,2133.9,1797.0,15.79,57,102429.28
ORD-000348,2024-01-01,Industrial,IND-005,North America,Distributor,Standard,2133.9,1834.7,14.02,63,115586.16
ORD-000349,2024-01-01,Industrial,IND-005,North America,Direct,Transactional,2133.9,2055.17,3.69,87,178799.9
ORD-000350,2024-01-01,Industrial,IND-005,APAC,Direct,Standard,2133.9,1926.57,9.72,81,156051.96
ORD-000351,2024-01-01,Industrial,IND-005,EMEA,Direct,Standard,2133.9,1938.14,9.17,64,124041.07
ORD-000352,2024-01-01,Industrial,IND-005,North America,Direct,Transactional,2133.9,2089.23,2.09,66,137889.0
ORD-000353,2024-01-01,Industrial,IND-005,North America,Distributor,Transactional,2133.9,1950.99,8.57,82,159981.33
ORD-000354,2024-01-01,Industrial,IND-005,North America,Direct,Strategic,2133.9,1738.67,18.52,92,159957.92
ORD-000355,2024-01-01,Industrial,IND-005,APAC,Direct,Standard,2133.9,1953.48,8.46,73,142604.09
ORD-000356,2024-01-01,Industrial,IND-005,EMEA,Distributor,Transactional,2133.9,1975.75,7.41,47,92860.47
ORD-000357,2024-01-01,Industrial,IND-005,APAC,Direct,Standard,2133.9,1873.79,12.19,47,88068.13
ORD-000358,2024-01-01,Industrial,IND-006,North America,Distributor,Standard,3565.52,3031.56,14.98,58,175830.21
ORD-000359,2024-01-01,Industrial,IND-006,APAC,Direct,Standard,3565.52,3332.47,6.54,76,253267.37
ORD-000360,2024-01-01,Industrial,IND-006,EMEA,Distributor,Standard,3565.52,3054.04,14.35,92,280971.54
ORD-000361,2024-01-01,Industrial,IND-006,North America,Distributor,Strategic,3565.52,2850.58,20.05,94,267954.74
ORD-000362,2024-01-01,Industrial,IND-006,EMEA,Distributor,Standard,3565.52,3124.73,12.36,78,243728.97
ORD-000363,2024-01-01,Industrial,IND-006,North America,Direct,Transactional,3565.52,3354.81,5.91,57,191224.11
ORD-000364,2024-01-01,Industrial,IND-006,APAC,Direct,Transactional,3565.52,3351.21,6.01,35,117292.24
ORD-000365,2024-01-01,Industrial,IND-006,EMEA,Direct,Strategic,3565.52,2983.47,16.32,85,253594.99
ORD-000366,2024-01-01,Industrial,IND-006,APAC,Direct,Standard,3565.52,3144.15,11.82,78,245243.37
ORD-000367,2024-01-01,Industrial,IND-006,EMEA,Direct,Standard,3565.52,3262.58,8.5,51,166391.52
ORD-000368,2024-01-01,Industrial,IND-006,North America,Distributor,Standard,3565.52,3095.0,13.2,64,198079.96
ORD-000369,2024-01-01,Industrial,IND-006,North America,Direct,Transactional,3565.52,3277.39,8.08,78,255636.43
ORD-000370,2024-01-01,Industrial,IND-006,EMEA,Distributor,Strategic,3565.52,2832.65,20.55,83,235109.66
ORD-000371,2024-01-01,Industrial,IND-006,North America,Direct,Strategic,3565.52,2842.77,20.27,97,275748.82
ORD-000372,2024-01-01,Industrial,IND-006,North America,Direct,Standard,3565.52,3213.43,9.87,51,163884.75
ORD-000373,2024-01-01,Industrial,IND-007,North America,Distributor,Standard,1018.58,872.96,14.3,75,65472.35
ORD-000374,2024-01-01,Industrial,IND-007,North America,Direct,Transactional,1018.58,945.07,7.22,51,48198.52
ORD-000375,2024-01-01,Industrial,IND-007,North America,Direct,Standard,1018.58,920.01,9.68,81,74520.52
ORD-000376,2024-01-01,Industrial,IND-007,EMEA,Direct,Strategic,1018.58,858.63,15.7,98,84145.71
ORD-000377,2024-01-01,Industrial,IND-007,North America,Distributor,Strategic,1018.58,807.7,20.7,108,87231.59
ORD-000378,2024-01-01,Industrial,IND-007,EMEA,Distributor,Strategic,1018.58,767.76,24.62,145,111325.45
ORD-000379,2024-01-01,Industrial,IND-007,EMEA,Direct,Strategic,1018.58,829.75,18.54,94,77996.36
ORD-000380,2024-01-01,Industrial,IND-007,North America,Direct,Standard,1018.58,906.3,11.02,107,96974.31
ORD-000381,2024-01-01,Industrial,IND-007,APAC,Distributor,Transactional,1018.58,938.12,7.9,58,54410.93
ORD-000382,2024-01-01,Industrial,IND-007,EMEA,Direct,Strategic,1018.58,824.8,19.02,91,75056.44
ORD-000383,2024-01-01,Industrial,IND-007,North America,Direct,Transactional,1018.58,940.55,7.66,66,62076.5
ORD-000384,2024-01-01,Industrial,IND-007,North America,Distributor,Standard,1018.58,845.54,16.99,92,77789.36
ORD-000385,2024-01-01,Industrial,IND-007,APAC,Direct,Standard,1018.58,927.27,8.96,61,56563.54
ORD-000386,2024-01-01,Industrial,IND-007,North America,Distributor,Standard,1018.58,895.18,12.12,87,77880.44
ORD-000387,2024-01-01,Industrial,IND-007,North America,Direct,Standard,1018.58,914.65,10.2,82,75001.24
ORD-000388,2024-01-01,Industrial,IND-007,North America,Direct,Standard,1018.58,871.66,14.42,96,83679.79
ORD-000389,2024-01-01,Industrial,IND-008,APAC,Direct,Standard,2386.92,2122.89,11.06,73,154971.1
ORD-000390,2024-01-01,Industrial,IND-008,North America,Distributor,Standard,2386.92,2039.59,14.55,85,173365.47
ORD-000391,2024-01-01,Industrial,IND-008,APAC,Distributor,Standard,2386.92,2092.24,12.35,78,163194.99
ORD-000392,2024-01-01,Industrial,IND-008,EMEA,Direct,Strategic,2386.92,1922.34,19.46,112,215301.67
ORD-000393,2024-01-01,Industrial,IND-008,North America,Direct,Strategic,2386.92,1967.34,17.58,104,204602.92
ORD-000394,2024-01-01,Industrial,IND-008,North America,Direct,Standard,2386.92,2197.55,7.93,69,151631.07
ORD-000395,2024-01-01,Industrial,IND-008,EMEA,Direct,Standard,2386.92,2109.35,11.63,75,158201.06
ORD-000396,2024-01-01,Industrial,IND-008,EMEA,Distributor,Standard,2386.92,2089.05,12.48,80,167124.19
ORD-000397,2024-01-01,Industrial,IND-008,North America,Direct,Standard,2386.92,2165.16,9.29,69,149395.88
ORD-000398,2024-01-01,Industrial,IND-008,EMEA,Direct,Strategic,2386.92,1863.44,21.93,79,147211.75
ORD-000399,2024-01-01,Industrial,IND-008,North America,Direct,Transactional,2386.92,2199.15,7.87,60,131948.81
ORD-000400,2024-01-01,Industrial,IND-008,APAC,Direct,Strategic,2386.92,1985.92,16.8,77,152915.74
ORD-000401,2024-01-01,Industrial,IND-008,APAC,Direct,Strategic,2386.92,1967.15,17.59,100,196714.54
ORD-000402,2024-01-01,Industrial,IND-009,North America,Direct,Transactional,2727.0,2640.14,3.19,57,150488.19
ORD-000403,2024-01-01,Industrial,IND-009,North America,Direct,Standard,2727.0,2382.24,12.64,76,181050.32
ORD-000404,2024-01-01,Industrial,IND-009,North America,Direct,Standard,2727.0,2462.55,9.7,83,204391.24
ORD-000405,2024-01-01,Industrial,IND-009,EMEA,Direct,Transactional,2727.0,2506.26,8.09,64,160400.34
ORD-000406,2024-01-01,Industrial,IND-009,EMEA,Direct,Standard,2727.0,2396.9,12.11,70,167782.87
ORD-000407,2024-01-01,Industrial,IND-009,APAC,Distributor,Transactional,2727.0,2432.16,10.81,76,184843.91
ORD-000408,2024-01-01,Industrial,IND-009,EMEA,Distributor,Strategic,2727.0,2053.05,24.71,95,195040.02
ORD-000409,2024-01-01,Industrial,IND-009,North America,Direct,Standard,2727.0,2419.51,11.28,74,179043.54
ORD-000410,2024-01-01,Industrial,IND-010,EMEA,Distributor,Standard,352.06,308.54,12.36,110,33939.11
ORD-000411,2024-01-01,Industrial,IND-010,North America,Direct,Strategic,352.06,294.04,16.48,117,34402.66
ORD-000412,2024-01-01,Industrial,IND-010,EMEA,Distributor,Transactional,352.06,320.53,8.95,53,16988.25
ORD-000413,2024-01-01,Industrial,IND-010,North America,Direct,Strategic,352.06,290.45,17.5,112,32529.87
ORD-000414,2024-01-01,Industrial,IND-010,EMEA,Direct,Transactional,352.06,332.68,5.51,69,22954.61
ORD-000415,2024-01-01,Industrial,IND-010,North America,Distributor,Strategic,352.06,268.47,23.74,86,23088.68
ORD-000416,2024-01-01,Industrial,IND-010,North America,Distributor,Standard,352.06,297.06,15.62,59,17526.44
ORD-000417,2024-01-01,Industrial,IND-010,APAC,Distributor,Transactional,352.06,311.2,11.61,85,26451.61
ORD-000418,2024-01-01,Industrial,IND-010,EMEA,Distributor,Transactional,352.06,318.71,9.47,87,27727.7
ORD-000419,2024-01-01,Industrial,IND-010,North America,Distributor,Transactional,352.06,317.94,9.69,74,23527.84
ORD-000420,2024-01-01,Industrial,IND-010,APAC,Distributor,Standard,352.06,299.47,14.94,86,25754.23
ORD-000421,2024-01-01,Industrial,IND-010,EMEA,Distributor,Standard,352.06,299.82,14.84,66,19788.3
ORD-000422,2024-01-01,Industrial,IND-010,EMEA,Distributor,Standard,352.06,306.69,12.89,73,22388.51
ORD-000423,2024-01-01,Industrial,IND-010,North America,Distributor,Standard,352.06,297.74,15.43,84,25010.2
ORD-000424,2024-01-01,Food & Beverage,FOO-001,EMEA,Distributor,Transactional,2792.82,2511.72,10.07,66,165773.2
ORD-000425,2024-01-01,Food & Beverage,FOO-001,North America,Distributor,Standard,2792.82,2395.49,14.23,102,244340.48
