initiative_id,initiative_name,business_unit,product_family,region,owner,priority,lifecycle_stage,quarter,checkpoint,planned_revenue,actual_revenue,planned_otd_pct,actual_otd_pct,backlog_days,customer_adoption_pct,gross_margin_pct,budget_utilization_pct,risk_level
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q1,Month1,203282.92,208787.7,95,92.1,22,71.1,38.8,81.4,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q1,Month2,202503.12,200938.72,95,97.7,12,88.7,33.3,89.8,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q1,Month3,195843.41,197476.96,95,92.7,17,76.4,34.6,96.7,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q2,Month1,228498.43,238948.18,95,94.2,18,79.2,41.6,91.3,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q2,Month2,238844.67,244232.58,95,95.4,22,74.8,36.6,93.2,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q2,Month3,225380.1,223374.29,95,92.5,34,73.2,40.7,94.8,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q3,Month1,266215.27,271324.44,95,94.1,19,78.6,38.4,88.8,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q3,Month2,271936.19,289029.69,95,91.9,13,73.7,40.6,96.0,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q3,Month3,277618.61,272549.06,95,96.5,25,81.7,39.5,93.6,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q4,Month1,316502.09,316882.64,95,98.1,21,75.4,38.9,86.0,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q4,Month2,328998.6,349606.09,95,92.3,16,74.7,38.6,87.2,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2024Q4,Month3,318065.77,329766.5,95,97.1,11,74.7,40.2,97.1,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q1,Month1,370368.11,383101.26,95,91.8,29,91.4,42.8,75.8,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q1,Month2,360700.1,363504.37,95,94.7,24,88.7,34.4,94.5,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q1,Month3,364077.05,363848.47,95,97.1,16,53.0,44.9,80.9,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q2,Month1,416182.55,425098.79,95,95.9,23,61.5,38.5,106.6,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q2,Month2,428161.27,442792.28,95,94.9,23,79.0,37.8,86.0,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q2,Month3,414202.73,429574.83,95,93.7,27,75.2,45.4,99.8,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q3,Month1,475387.77,477175.88,95,93.5,20,83.5,35.1,92.8,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q3,Month2,474988.13,462676.29,95,92.6,17,64.7,35.5,90.8,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q3,Month3,479952.59,495459.7,95,94.5,20,90.1,39.2,89.7,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q4,Month1,531642.51,567264.16,95,93.9,17,82.0,40.2,86.4,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q4,Month2,513966.2,532870.64,95,96.4,14,69.6,44.4,82.5,Low
INIT-0007,Pegasus Initiative 7,Biopharma Consumables,Pegasus,North America,PMM_12,Medium,Growth,2025Q4,Month3,538262.04,548810.13,95,96.8,30,81.1,34.8,86.1,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q1,Month1,108962.76,109426.84,95,97.4,1,94.8,36.3,96.6,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q1,Month2,108958.53,110997.95,95,95.3,7,94.3,33.1,104.6,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q1,Month3,109992.97,108251.28,95,96.4,6,70.4,38.1,87.0,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q2,Month1,118310.68,117583.04,95,97.6,5,85.0,33.9,90.5,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q2,Month2,108876.21,110342.45,95,96.5,5,75.4,43.2,92.8,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q2,Month3,119194.54,118029.85,95,95.7,8,71.2,33.3,77.4,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q3,Month1,112592.43,115714.28,95,96.2,7,67.1,37.1,101.7,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q3,Month2,118751.28,121990.12,95,97.5,1,79.4,38.9,100.0,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q3,Month3,118583.96,118369.05,95,95.6,3,70.1,34.0,77.3,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q4,Month1,119491.62,118261.55,95,97.4,6,83.1,39.1,103.2,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q4,Month2,120925.59,125259.05,95,96.6,11,78.8,37.7,99.4,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2024Q4,Month3,124547.16,124333.04,95,98.2,6,75.1,37.5,86.0,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q1,Month1,122470.13,124231.56,95,96.4,3,79.2,40.1,76.2,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q1,Month2,121406.03,125019.07,95,95.6,5,75.8,38.9,91.1,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q1,Month3,124034.8,122061.44,95,97.7,1,78.6,39.6,91.4,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q2,Month1,121221.69,124990.1,95,96.8,11,82.9,33.0,102.1,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q2,Month2,119771.79,120680.62,95,97.3,1,79.5,37.0,87.1,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q2,Month3,123475.27,125696.76,95,95.2,3,75.0,35.8,86.1,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q3,Month1,117536.29,118190.38,95,97.6,5,64.3,37.3,82.6,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q3,Month2,125479.79,130226.61,95,97.9,5,60.0,36.3,88.9,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q3,Month3,120510.95,123598.13,95,98.2,4,79.1,34.6,84.0,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q4,Month1,123719.79,122353.22,95,98.4,6,77.7,40.2,82.1,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q4,Month2,128148.24,128602.35,95,97.5,5,80.9,35.8,90.4,Low
INIT-0008,Cadence Initiative 8,Biopharma Consumables,Cadence,EMEA,PMM_10,High,Mature,2025Q4,Month3,129635.12,130631.84,95,96.0,7,74.2,42.2,101.7,Low
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q1,Month1,220472.21,182263.56,95,87.6,56,65.9,39.7,72.5,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q1,Month2,214539.36,204225.2,95,92.9,34,56.9,36.2,101.6,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q1,Month3,213466.53,177096.06,95,88.0,51,47.0,37.6,99.6,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q2,Month1,230092.39,195301.55,95,92.7,34,55.3,38.8,84.6,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q2,Month2,243025.63,210243.94,95,89.1,69,54.3,34.8,91.7,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q2,Month3,246471.0,224758.63,95,87.7,51,44.8,36.9,85.3,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q3,Month1,254797.95,224608.65,95,86.1,33,60.8,38.4,88.1,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q3,Month2,254086.71,218521.42,95,91.8,40,51.7,38.9,94.1,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q3,Month3,271092.53,246436.64,95,92.1,37,58.7,42.8,101.0,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q4,Month1,280161.91,234899.52,95,90.0,21,47.0,40.4,96.6,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q4,Month2,271063.37,235265.03,95,87.6,43,69.8,36.5,97.3,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2024Q4,Month3,268061.24,252584.78,95,83.7,49,69.4,41.9,97.4,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q1,Month1,294100.83,271702.02,95,82.1,20,51.4,39.8,94.0,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q1,Month2,299887.54,276685.24,95,85.4,40,53.0,34.4,95.6,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q1,Month3,290966.23,238805.34,95,90.6,55,47.2,39.9,91.0,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q2,Month1,304464.53,292129.7,95,85.4,38,59.2,35.5,75.2,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q2,Month2,322550.95,270715.46,95,91.7,54,51.1,36.8,80.4,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q2,Month3,327353.25,271401.87,95,87.6,22,38.4,42.6,108.0,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q3,Month1,345567.02,312496.39,95,89.4,37,45.1,39.2,100.5,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q3,Month2,358512.13,319942.56,95,84.3,55,63.5,34.6,90.5,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q3,Month3,336151.18,293123.52,95,86.8,37,62.7,40.6,85.0,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q4,Month1,372295.53,326647.14,95,84.0,34,49.6,36.9,100.7,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q4,Month2,375115.1,325161.62,95,88.5,29,49.7,40.3,76.8,Medium
INIT-0009,Cadence Initiative 9,Biopharma Consumables,Cadence,EMEA,PMM_17,Medium,Launch,2025Q4,Month3,388850.89,331136.0,95,84.9,65,56.7,35.9,74.2,High
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q1,Month1,119589.46,122690.51,95,98.1,3,81.5,34.7,95.2,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q1,Month2,116689.33,114755.01,95,98.8,7,72.3,35.1,84.9,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q1,Month3,111979.27,116289.37,95,98.6,7,67.3,32.2,88.2,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q2,Month1,118820.2,122905.98,95,95.2,1,85.1,38.3,83.0,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q2,Month2,113747.53,116471.44,95,96.4,1,67.4,38.4,89.9,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q2,Month3,118530.75,119676.8,95,98.2,8,87.3,35.5,96.9,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q3,Month1,113709.52,113819.86,95,98.8,11,70.7,35.6,93.6,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q3,Month2,116198.38,116690.91,95,95.5,1,89.5,42.3,93.7,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q3,Month3,116493.39,120083.15,95,97.5,5,67.0,37.3,83.0,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q4,Month1,119567.56,121089.17,95,96.8,6,84.5,38.1,86.2,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q4,Month2,118926.18,122158.2,95,96.8,2,71.5,35.6,88.1,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2024Q4,Month3,118353.24,116882.73,95,97.1,7,68.5,35.1,95.7,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q1,Month1,121151.44,124340.24,95,97.2,11,86.8,37.8,90.6,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q1,Month2,111396.31,111824.4,95,97.6,8,100.0,37.6,85.0,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q1,Month3,112441.63,112129.97,95,95.7,7,81.6,42.1,101.5,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q2,Month1,122432.29,123271.71,95,97.1,9,83.4,34.3,93.7,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q2,Month2,118886.7,118484.18,95,96.5,10,72.5,36.5,94.4,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q2,Month3,113463.18,117782.19,95,96.8,5,85.6,35.4,101.1,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q3,Month1,123236.93,121999.29,95,95.5,1,76.1,41.0,101.5,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q3,Month2,126124.83,130968.97,95,98.6,4,100.0,34.2,83.9,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q3,Month3,128579.05,128432.6,95,95.4,11,91.2,37.6,75.0,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q4,Month1,129973.02,129279.02,95,96.3,9,71.9,36.2,105.1,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q4,Month2,130943.4,134207.77,95,98.0,1,90.2,42.6,100.0,Low
INIT-0010,Kleenpak Initiative 10,Biopharma Consumables,Kleenpak,EMEA,PMM_05,Medium,Mature,2025Q4,Month3,125480.93,123205.58,95,98.9,2,73.7,36.5,94.4,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q1,Month1,148003.99,152737.63,95,97.6,3,72.0,34.4,103.7,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q1,Month2,157452.91,161752.45,95,95.9,8,72.8,34.4,98.7,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q1,Month3,157507.2,155954.94,95,97.7,6,62.4,33.7,87.4,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q2,Month1,149616.98,150417.86,95,98.2,10,64.8,37.3,95.4,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q2,Month2,156342.29,160964.13,95,96.2,2,86.4,39.5,92.3,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q2,Month3,151827.0,151355.01,95,97.5,8,79.5,39.1,106.7,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q3,Month1,146348.1,145913.4,95,95.0,7,85.5,35.3,86.8,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q3,Month2,155892.61,161120.96,95,98.5,5,79.5,40.2,86.8,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q3,Month3,143235.07,145297.79,95,97.3,1,65.7,40.4,91.5,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q4,Month1,155806.42,160442.78,95,95.1,2,62.8,38.6,100.0,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q4,Month2,155685.29,161078.33,95,96.7,11,66.8,37.7,84.1,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2024Q4,Month3,150294.53,152624.37,95,98.8,5,73.3,35.0,98.3,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q1,Month1,152361.45,155276.65,95,96.5,2,79.2,39.7,92.3,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q1,Month2,160767.46,157580.29,95,95.3,8,95.0,38.3,88.2,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q1,Month3,165102.71,171424.82,95,96.0,9,75.8,31.8,95.6,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q2,Month1,155004.69,159848.3,95,97.1,5,65.6,36.5,98.2,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q2,Month2,159090.34,158710.01,95,96.8,9,76.4,40.0,93.7,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q2,Month3,153517.17,155741.14,95,96.4,6,70.5,37.8,87.3,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q3,Month1,161480.27,162232.97,95,96.6,2,80.7,39.5,79.4,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q3,Month2,172483.53,176499.57,95,98.8,9,87.0,40.4,96.3,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q3,Month3,159397.78,157304.76,95,98.5,1,69.7,31.4,84.9,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q4,Month1,173846.2,173718.4,95,95.3,9,74.9,36.4,104.0,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q4,Month2,172064.16,174751.74,95,97.6,2,80.1,40.3,95.1,Low
INIT-0011,Cadence Initiative 11,Biopharma Consumables,Cadence,EMEA,PMM_15,High,Mature,2025Q4,Month3,163151.74,168004.05,95,98.6,5,84.4,39.0,107.2,Low
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q1,Month1,243474.47,225662.04,95,92.4,20,71.5,43.3,82.5,Low
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q1,Month2,239558.64,199777.98,95,92.1,42,87.2,35.2,74.8,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q1,Month3,246226.61,208758.31,95,91.8,37,59.6,41.5,104.7,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q2,Month1,231754.92,207851.97,95,86.5,19,85.8,37.5,95.4,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q2,Month2,235103.76,200094.61,95,88.4,17,76.5,35.9,100.9,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q2,Month3,237181.78,210388.12,95,88.3,34,66.2,35.2,93.1,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q3,Month1,228828.61,200412.27,95,87.1,38,77.0,39.2,83.2,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q3,Month2,208098.75,181707.19,95,91.8,29,74.4,38.1,91.6,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q3,Month3,215682.17,201287.67,95,88.4,17,89.7,39.1,91.1,Low
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q4,Month1,202871.87,176839.71,95,89.9,19,82.5,34.2,93.0,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q4,Month2,200944.67,169868.58,95,92.5,17,70.1,36.1,90.7,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2024Q4,Month3,201425.86,177602.04,95,93.7,21,73.3,38.9,82.5,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q1,Month1,194676.72,167473.92,95,92.4,18,89.0,43.9,82.2,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q1,Month2,199611.28,180974.12,95,85.4,31,83.0,43.0,104.5,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q1,Month3,198770.55,162911.91,95,89.1,36,74.4,38.8,86.7,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q2,Month1,204678.42,179489.74,95,86.3,33,86.7,38.7,89.2,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q2,Month2,195818.12,165048.73,95,87.7,18,84.4,35.8,93.9,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q2,Month3,195825.85,182934.22,95,90.2,33,53.8,31.4,78.3,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q3,Month1,189030.36,156908.66,95,92.3,17,89.7,37.4,90.9,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q3,Month2,187513.57,150548.53,95,90.6,37,88.0,43.9,90.1,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q3,Month3,191489.85,171360.75,95,91.2,24,88.8,39.5,101.7,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q4,Month1,183487.34,165418.09,95,93.9,32,69.3,36.4,98.9,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q4,Month2,169599.68,151780.85,95,91.6,39,79.8,38.4,87.0,Medium
INIT-0012,Cadence Initiative 12,Biopharma Consumables,Cadence,EMEA,PMM_13,Medium,Decline,2025Q4,Month3,176458.76,151954.19,95,91.5,28,81.1,36.0,90.8,Medium
INIT-0013,Cadence Initiative 13,Biopharma Consumables,Cadence,EMEA,PMM_14,Low,Decline,2024Q1,Month1,111961.69,91465.95,95,87.7,22,73.3,39.9,82.7,Medium
